event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z,assisted,x_distance,y_distance,distance,angle
shot,dcc31cde-7df6-4c8f-b651-5e8fcc03f7fd,3134,2,00:29:27.952,74,27,134,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,1.228279,,0.15594634,3bb9aade-13c9-4f0b-80fb-defbc266f020,foot,Open Play,Off T,Normal,,,,,,,99.3,34.8,120.0,45.4,4.2,1,20.700000000000003,5.200000000000003,21.3431487836261,14.101352280256783
shot,e2fa6624-bc76-48f5-9367-8643f934a3e7,3238,2,00:31:23.433,76,23,140,Barcelona,From Keeper,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.67216,,0.43203622,a56febaa-b348-4359-abe7-e8dc98689951,foot,Open Play,Saved,Half Volley,True,,,,,,111.2,41.8,117.7,40.8,1.6,1,8.799999999999997,1.7999999999999972,8.982204629154245,11.560130794217752
shot,7b51d69a-5114-49ff-bfa4-89ba8d1cc64b,3282,2,00:32:39.154,77,39,141,Barcelona,From Corner,,Barcelona,Ivan Rakitić,Right Center Midfield,1.7241,,0.015553391,,foot,Open Play,Saved,Normal,,,,,,,89.9,42.3,117.8,42.0,1.0,0,30.099999999999994,2.299999999999997,30.187745858212065,4.369591648399034
shot,a9b16d1c-9c47-494d-8704-8ca5a823b801,3604,2,00:40:59.780,85,59,162,Girona,From Counter,,Girona,Pere Pons Riera,Center Defensive Midfield,1.271387,,0.041122757,cbab610e-020e-4aa1-a989-0571ed848dff,foot,Open Play,Off T,Normal,,,,,,,93.0,41.4,120.0,27.5,1.0,1,27.0,1.3999999999999986,27.036271932350438,2.968234029871712
shot,9bb7f4f1-2b7c-43dc-a2c5-5d41ed013b0f,3661,2,00:43:59.658,88,59,166,Girona,From Free Kick,,Girona,Seung-Ho Paik,Left Center Midfield,0.455928,,0.025262788,,foot,Open Play,Blocked,Normal,True,,,,,,103.7,25.3,110.6,31.1,,0,16.299999999999997,14.7,21.94948746554233,42.04542017594032
shot,9f44169a-1f80-4e23-9456-52caf9a6c17d,3790,2,00:45:59.799,90,59,170,Barcelona,From Throw In,,Barcelona,Philippe Coutinho Correia,Left Wing,0.605894,True,0.17202371,7a9ecabf-644b-482a-b3b5-4f0bab72367f,foot,Open Play,Blocked,Normal,,,,,,,114.5,52.9,118.1,44.3,,1,5.5,12.899999999999999,14.023551618616446,66.90870482818191
shot,8819da1c-7a1b-414d-b70b-44d190d1b8f9,3855,2,00:47:26.352,92,26,172,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,1.341632,,0.32917303,32e92345-329b-46de-b214-fd9d794ad5cd,foot,Open Play,Saved,Normal,True,,,,,,108.1,33.1,118.3,38.8,1.3,1,11.900000000000006,6.899999999999999,13.755726080436471,30.106527041158373
shot,4e90477c-42da-4f52-bbf5-16afa6c427be,293,1,00:05:03.208,5,3,11,Barcelona,From Counter,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.4886,,0.21049935,7b15cf2e-f7c6-40ac-bfc5-448235b2644c,foot,Open Play,Saved,Normal,,,,,,,106.7,33.0,114.1,35.7,0.1,1,13.299999999999997,7.0,15.02963738750872,27.758540601060027
shot,e8782257-0535-4d5c-b6c9-990de1a739c5,297,1,00:05:05.727,5,5,11,Barcelona,From Counter,,Barcelona,Philippe Coutinho Correia,Left Wing,0.2146,,0.14563847,,foot,Open Play,Blocked,Normal,,,,,,,104.9,38.8,111.3,39.0,,0,15.099999999999994,1.2000000000000028,15.147607071745682,4.543757651467165
shot,37c2fb65-5620-4bf2-a927-52b6f0b64d51,337,1,00:06:02.083,6,2,14,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.0925,,0.0718482,dc2239fa-029a-40d3-8f5e-06f4a37d046c,foot,Open Play,Blocked,Normal,True,,,,,,111.2,33.4,113.5,34.6,,1,8.799999999999997,6.600000000000001,10.999999999999998,36.86989764584404
shot,7567d64b-5b19-4c8f-8706-315a1b573585,341,1,00:06:03.688,6,3,14,Barcelona,Regular Play,,Barcelona,Sergi Roberto Carnicer,Left Back,1.5751,,0.03703569,,foot,Open Play,Off T,Half Volley,True,,,,,,103.8,28.7,120.0,46.1,6.8,0,16.200000000000003,11.3,19.751708786836648,34.89696299914844
shot,87defb6f-e91f-4c76-b289-2119d9646139,1052,1,00:21:12.056,21,12,41,Barcelona,From Throw In,,Barcelona,Philippe Coutinho Correia,Left Wing,0.1105,,0.01194641,e8a9f12c-17ab-47b5-9884-a85d42d9453d,foot,Open Play,Blocked,Normal,,,,,,,93.4,30.6,94.7,31.5,,1,26.599999999999994,9.399999999999999,28.212054161297786,19.46256560936368
shot,94eb0f6f-ede5-4e87-a906-00537326a13d,1084,1,00:22:00.286,22,0,42,Barcelona,From Free Kick,,Barcelona,Philippe Coutinho Correia,Left Wing,1.2488,,0.012167476,f97e711f-71e4-440c-a7ce-577becdf556d,foot,Open Play,Saved,Normal,,,,,,,92.5,20.1,117.8,39.3,0.3,1,27.5,19.9,33.944955442598534,35.89086647972254
shot,af8c2b05-b6b8-44bc-a94c-b46789a480fe,1397,1,00:28:43.082,28,43,58,Barcelona,From Counter,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.1188,,0.029027766,c74dfbc8-99d1-4543-ac32-abc22d359ad0,foot,Open Play,Saved,Normal,True,,,,,True,106.3,57.1,115.7,47.0,0.2,1,13.700000000000003,17.1,21.911184358678565,51.29935370613049
shot,83b00458-fd25-4273-ae73-5b19ac0b994f,1412,1,00:29:22.935,29,22,59,Barcelona,From Corner,,Barcelona,Arturo Erasmo Vidal Pardo,Right Center Midfield,0.9182,,0.20222405,809e2a8f-de1f-4866-87c1-fb3d0d6738b0,head,Open Play,Off T,Normal,,,,,,,112.8,38.2,120.0,37.9,5.3,1,7.200000000000003,1.7999999999999972,7.4215901261117905,14.036243467926452
shot,33ee1415-0bf8-41f6-8667-0432bc811b72,1695,1,00:39:53.648,39,53,78,Deportivo Alavés,From Free Kick,,Deportivo Alavés,Rodrigo Ely,Center Back,1.3189,,0.008443251,54b4355b-4013-467c-b8cd-48d92488dde6,head,Open Play,Off T,Normal,,,,,,,107.1,48.7,120.0,36.8,4.2,1,12.900000000000006,8.700000000000003,15.559562975867934,33.996459148250494
shot,2d530aef-afcf-40ed-ba70-c6ecccbf81ab,1940,1,00:44:21.953,44,21,83,Barcelona,From Throw In,,Barcelona,Carles Aleña Castillo,Left Center Midfield,0.0534,,0.016247846,03324dda-e6d9-40d3-baee-a99670fb10ff,foot,Open Play,Blocked,Normal,,,,,,,89.6,35.6,91.8,35.8,,1,30.400000000000006,4.399999999999999,30.71677066359679,8.235619324209502
shot,d63c91ca-d6de-4c8f-94af-2ff63190202f,2104,2,00:03:31.650,48,31,91,Barcelona,From Free Kick,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.3618,,0.055109132,,foot,Free Kick,Blocked,Normal,,,,,,,98.1,54.3,107.5,50.6,,0,21.900000000000006,14.299999999999997,26.155305389155757,33.14325272260475
shot,a41e2b75-22f6-418b-9172-e4d4eb2d42d2,2145,2,00:05:00.395,50,0,95,Deportivo Alavés,Regular Play,,Deportivo Alavés,Rubén Duarte Sánchez,Left Wing Back,0.7481,,0.017391857,880fb67a-2638-48d4-8e82-45eabbc14972,foot,Open Play,Saved,Normal,True,,,,,,105.6,20.9,119.6,36.9,2.0,1,14.400000000000006,19.1,23.92007525071776,52.98638414509019
shot,e4f42e54-a9c0-4c16-b533-20dff0550920,2314,2,00:08:50.099,53,50,106,Barcelona,From Free Kick,,Barcelona,Carles Aleña Castillo,Left Center Midfield,0.983517,True,0.4921929,24681800-c9ec-48b3-bcff-0a2e8f81fb93,foot,Open Play,Goal,Normal,,,,,,,107.4,39.1,120.0,36.5,0.2,1,12.599999999999994,0.8999999999999986,12.632101962856375,4.085616779974871
shot,2554dd62-1369-4ffa-b679-3a5d430b10eb,2339,2,00:14:50.475,59,50,110,Barcelona,Other,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.6836,,0.76,,foot,Penalty,Goal,Normal,,,,,,,108.0,39.9,120.0,43.7,1.1,0,12.0,0.10000000000000142,12.000416659433121,0.4774537773095841
shot,edc0aedd-fd76-4995-96cd-f19bf69787b2,2641,2,00:22:31.312,67,31,123,Deportivo Alavés,From Free Kick,,Deportivo Alavés,Mubarak Wakaso,Right Center Midfield,0.2625,,0.0118888,db70bc4b-51ab-4170-9a6e-eb867a6e4923,foot,Open Play,Blocked,Normal,,,,,,,91.9,24.9,102.0,31.7,,1,28.099999999999994,15.100000000000001,31.90015673942684,28.252096941600044
shot,bf07732d-d079-4723-9f2d-6a7f73184684,2743,2,00:23:52.175,68,52,124,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.5534,,0.047107257,73646451-11c2-41ca-bfd3-b90af21ffc93,foot,Open Play,Saved to Post,Normal,,,,,,,112.7,27.4,118.5,35.3,2.0,1,7.299999999999997,12.600000000000001,14.56193668438371,59.913495445999786
shot,01fc9a9d-b3be-4d52-b637-2478283a3825,2780,2,00:26:15.030,71,15,127,Deportivo Alavés,From Throw In,,Deportivo Alavés,Darko Brašanac,Right Center Midfield,1.321821,,0.10928319,52973bab-4a24-4bcc-a550-b88352159987,foot,Open Play,Off T,Half Volley,True,,,,,,110.2,40.7,120.0,39.8,5.2,1,9.799999999999997,0.7000000000000028,9.824968193332738,4.085616779974894
shot,7cfad2cf-2afe-47e5-b76f-7fe9d835fbeb,2915,2,00:29:37.069,74,37,134,Barcelona,From Free Kick,,Deportivo Alavés,Jonathan Rodríguez Menéndez,Left Wing,1.3604,,0.04594315,,foot,Open Play,Off T,Normal,,,,,,,96.6,34.1,120.0,35.4,2.0,0,23.400000000000006,5.899999999999999,24.1323434419453,14.151410708829356
shot,d005e0ac-b188-4f9f-9d90-36650429549a,2969,2,00:30:44.902,75,44,138,Barcelona,Regular Play,,Barcelona,Arturo Erasmo Vidal Pardo,Right Center Midfield,0.866,True,0.100908816,9993eca7-346d-467d-8292-706a008655aa,head,Open Play,Off T,Normal,,,,,,,116.5,32.9,120.0,37.9,3.5,1,3.5,7.100000000000001,7.915806970865321,63.758650347842234
shot,7c32ed76-8f65-471d-989d-7664adbdc6a8,3006,2,00:33:13.635,78,13,140,Deportivo Alavés,From Throw In,,Deportivo Alavés,Borja González Tomás,Center Forward,0.5792,,0.098803364,18ad966f-33e6-485c-9f16-b19eaf04463a,head,Open Play,Wayward,Normal,,,,,,,110.5,41.9,112.0,0.1,,1,9.5,1.8999999999999986,9.68813707582629,11.309932474020204
shot,58fb9ff4-37e4-41af-b185-018cf1394df7,3550,2,00:44:44.943,89,44,165,Barcelona,Regular Play,,Barcelona,Philippe Coutinho Correia,Left Wing,0.6261,,0.20007421,1d7c9888-c2b0-4b7c-a771-7634936653d2,foot,Open Play,Off T,Normal,True,,,,,,106.3,30.3,120.0,34.9,1.5,1,13.700000000000003,9.7,16.78630394101096,35.29960805605419
shot,fcbc444a-c4dd-4351-9240-eb57bdc31ddf,3640,2,00:47:09.045,92,9,170,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.8755,,0.1666692,5e90a0a5-17b6-42f1-a9b9-ab7049f44875,foot,Open Play,Off T,Normal,,,,,,,106.6,47.8,120.0,33.2,5.8,1,13.400000000000006,7.799999999999997,15.504837954651448,30.203237754942634
shot,39c8ac81-ae9b-4aa1-be08-48f15176a337,121,1,00:02:02.025,2,2,5,Huesca,From Throw In,,Huesca,Samuele Longo,Left Center Forward,0.447948,,0.160643,0a9eb5bb-1f87-4a0a-903b-cca31cfec363,head,Open Play,Blocked,Normal,,,,,,,113.6,35.2,116.3,37.4,,1,6.400000000000006,4.799999999999997,8.000000000000002,36.869897645843984
shot,9ab795df-df68-43af-9cc6-1ff29431ff6d,123,1,00:02:02.457,2,2,5,Huesca,From Throw In,,Huesca,Juan Camilo Hernández Suárez,Right Center Forward,1.084006,,0.46192685,,foot,Open Play,Goal,Backheel,,,True,,,,116.9,37.3,120.0,37.7,1.0,0,3.0999999999999943,2.700000000000003,4.11096095821889,41.05481377096252
shot,78728f2e-3c15-49ba-97a2-c7f300dd6cb8,655,1,00:15:12.313,15,12,26,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.740899,True,0.16595177,085142de-46cb-468a-b246-5fbb44d130ac,foot,Open Play,Goal,Normal,,,,,,,110.8,51.3,120.0,36.4,0.2,1,9.200000000000003,11.299999999999997,14.571547618561317,50.84892164592895
shot,453a50bc-c420-4c36-9832-ccc4566496ec,783,1,00:18:25.503,18,25,31,Barcelona,Regular Play,,Barcelona,Ivan Rakitić,Right Center Midfield,1.133313,,0.028517883,393c4d7a-e272-411b-97fa-a0abe85d27a3,foot,Open Play,Saved,Normal,,,,,,,89.3,48.2,118.0,37.0,1.1,1,30.700000000000003,8.200000000000003,31.776248991975123,14.954646765153061
shot,e322758a-db43-4574-ab5f-68b218e1cd93,852,1,00:19:58.047,19,58,35,Huesca,Regular Play,,Huesca,Juan Camilo Hernández Suárez,Right Center Forward,0.784491,,0.025988672,a6c1906c-f5e1-44ee-aa01-a51a83bed861,foot,Open Play,Saved,Normal,,,,,,,103.3,58.3,117.5,43.4,0.2,1,16.700000000000003,18.299999999999997,24.77458375028731,47.617413363264426
shot,26fcafe1-83db-4ab4-a9b4-65e9ce1c12da,901,1,00:20:48.059,20,48,41,Barcelona,From Counter,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.67045,,0.14453675,adb3e429-9dc8-4ac3-93c6-489901a2734d,head,Open Play,Saved,Normal,,,,,,,111.9,35.5,119.1,38.7,1.9,1,8.099999999999994,4.5,9.266067126888295,29.054604099077164
shot,7eb73963-892b-4837-b864-9518bb04c204,999,1,00:22:31.451,22,31,45,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.254154,,0.034996253,ccbbb857-a1f3-4ece-8d9c-edeee083df76,foot,Open Play,Blocked,Normal,,,,,,,94.7,35.6,96.4,35.9,,1,25.299999999999997,4.399999999999999,25.67975856584325,9.865806943084365
shot,0577b91e-df20-4ffc-ac06-8ebdf2a9d629,1050,1,00:23:34.525,23,34,47,Barcelona,From Throw In,,Barcelona,Philippe Coutinho Correia,Left Center Midfield,0.349908,,0.07071077,71b1d4e3-efbb-4ad3-9e7b-5fec3dcb6129,foot,Open Play,Blocked,Normal,,,,,,,96.3,39.6,99.1,40.2,,1,23.700000000000003,0.3999999999999986,23.703375287076735,0.9669255716442979
shot,ea644b0a-0dfe-45ac-b5ea-48a5b2089419,1227,1,00:27:52.676,27,52,53,Barcelona,From Throw In,,Barcelona,Sergi Roberto Carnicer,Right Back,0.165713,,0.073327534,a4bd714a-ff4a-44f8-b762-65968a5214d1,foot,Open Play,Saved,Normal,,,,True,,,117.1,51.5,118.0,48.7,0.5,1,2.9000000000000057,11.5,11.86001686339442,75.84658741214857
shot,514d5430-182c-4973-bbd7-feb26f3670ee,1243,1,00:28:17.762,28,17,54,Barcelona,From Corner,,Barcelona,Ousmane Dembélé,Left Wing,0.897849,,0.0403145,221c8e16-ab97-4040-bcd5-3665c3245c44,foot,Open Play,Post,Normal,,,,,,,103.9,51.7,120.0,36.8,2.8,1,16.099999999999994,11.700000000000003,19.902261178067178,36.00620760124445
shot,78a8e7c3-b4fa-47cd-990e-8164a336fa43,1403,1,00:31:31.852,31,31,58,Huesca,From Free Kick,,Huesca,Gonzalo Julián Melero Manzanares,Left Center Midfield,1.211409,,0.045067493,,foot,Open Play,Saved,Half Volley,,,,,,True,101.9,36.6,119.3,42.2,1.2,0,18.099999999999994,3.3999999999999986,18.416568627190024,10.638766609506764
shot,6e34bf0d-5e25-4219-bb87-b1bd6b910f96,1458,1,00:34:46.628,34,46,65,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.338277,,0.042910196,,foot,Free Kick,Off T,Normal,,,,,,,89.1,46.9,120.0,42.8,3.6,0,30.900000000000006,6.899999999999999,31.66101703988677,12.587693381648785
shot,c7140cad-46e6-4603-9000-6edb7e5b9281,1597,1,00:38:01.809,38,1,73,Barcelona,From Corner,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.422083,,0.029286165,4d5d9d71-b068-4687-921e-80e193decaaf,foot,Open Play,Wayward,Normal,,,,,,,112.0,54.9,118.8,36.1,,1,8.0,14.899999999999999,16.911830178901393,61.76808174133644
shot,4b9bf5d3-b243-4914-91a0-ce30beec6d4a,1599,1,00:38:03.372,38,3,73,Barcelona,From Corner,,Barcelona,Gerard Piqué Bernabéu,Right Center Back,0.3011,,0.19263661,,head,Open Play,Blocked,Normal,,,True,,,,118.5,34.7,119.0,35.8,,0,1.5,5.299999999999997,5.508175741568162,74.19748604606447
shot,3ef85249-69e5-44cf-9057-0a65c64368a9,1608,1,00:38:07.433,38,7,73,Barcelona,From Corner,,Barcelona,Gerard Piqué Bernabéu,Right Center Back,0.1171,,0.11647463,,foot,Open Play,Saved,Normal,,,,True,,,116.9,32.5,118.4,35.4,0.7,0,3.0999999999999943,7.5,8.11541742610939,67.54306100005792
shot,e6e5178c-3321-4afa-bccd-cda6810f1a38,1651,1,00:38:51.164,38,51,75,Barcelona,Regular Play,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.1971,,0.42262545,3bafaf70-523d-4ecc-a437-f5b811680882,foot,Open Play,Goal,Normal,True,,,,,,114.3,35.3,120.0,37.3,0.6,1,5.700000000000003,4.700000000000003,7.387827826905555,39.50767544287257
shot,4c670adc-4d4b-4f86-aac6-18fab7812c72,1709,1,00:41:51.651,41,51,79,Huesca,From Free Kick,,Huesca,Alejandro Gallar Falguera,Right Midfield,0.466898,,0.5915989,3b979b34-6d0a-4966-8d84-00232449c347,foot,Open Play,Goal,Volley,True,,,,,,115.9,42.8,120.0,39.9,0.3,1,4.099999999999994,2.799999999999997,4.9648766349225575,34.33021719550334
shot,a5e659f5-d679-48ab-bee3-894263e33931,1792,1,00:43:44.852,43,44,80,Barcelona,From Kick Off,,Barcelona,Philippe Coutinho Correia,Left Center Midfield,0.379447,,0.07387979,688bde2e-7098-4225-a9e9-c2a4ee1c339e,foot,Open Play,Saved,Normal,,,,,,,112.9,28.4,118.1,36.6,0.9,1,7.099999999999994,11.600000000000001,13.600367642089678,58.53049310232291
shot,7baff883-a651-4a93-9ef6-d648c828a3dd,1836,1,00:44:23.065,44,23,81,Barcelona,From Throw In,,Barcelona,Philippe Coutinho Correia,Left Center Midfield,0.983,,0.028322604,,foot,Open Play,Off T,Normal,,,,,,,94.2,43.4,120.0,32.5,0.4,0,25.799999999999997,3.3999999999999986,26.02306669091865,7.507346666949659
shot,a382872b-756a-46d1-bd53-706d79b70425,1959,2,00:01:12.276,46,12,84,Barcelona,From Kick Off,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.1407,,0.13736528,98f7f134-685a-4107-825f-59817b14f930,foot,Open Play,Saved,Half Volley,,,,True,,,117.6,49.2,118.9,43.8,1.2,1,2.4000000000000057,9.200000000000003,9.507891459203774,75.37912601136831
shot,409ccde6-f7a7-4ea2-9272-2f83e8a62aff,1984,2,00:02:12.143,47,12,86,Huesca,From Throw In,,Huesca,Luis Carlos Correia Pinto,Left Back,1.375451,,0.024393376,3c242308-ecb5-4393-884c-2822b4f4a32d,foot,Open Play,Off T,Normal,,,,,,,89.6,33.1,120.0,32.0,3.9,1,30.400000000000006,6.899999999999999,31.173225691288355,12.787972654802283
shot,8d0d1659-41e0-4fd6-97b1-7a1fbd29e172,1998,2,00:02:42.659,47,42,87,Barcelona,From Goal Kick,,Barcelona,Ousmane Dembélé,Left Wing,0.7497,,0.067603655,c4e8da0d-9ed0-43a5-82b2-945ab30de858,foot,Open Play,Goal,Normal,,,,,,,108.8,28.5,120.0,43.7,0.4,1,11.200000000000003,11.5,16.05272562526377,45.75716886505853
shot,02c870a6-0807-4d0f-b249-6890c7864a75,2065,2,00:05:15.886,50,15,91,Barcelona,From Counter,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.2522,True,0.30951345,4ca8e9b8-04ad-4826-ba9a-522f33270cd0,foot,Open Play,Saved,Normal,,,,True,,,112.6,28.0,117.1,34.1,0.2,1,7.400000000000006,12.0,14.09822683886169,58.33924890336338
shot,f39d91a6-f5e8-45bf-abc2-e1bc8fc1851f,2099,2,00:06:12.409,51,12,92,Barcelona,From Corner,,Barcelona,Ivan Rakitić,Right Center Midfield,0.968992,,0.048594937,dcfb3115-fb49-4fa1-8873-f63553e6ef45,foot,Open Play,Goal,Half Volley,True,,,,,,109.7,57.5,120.0,36.9,0.9,1,10.299999999999997,17.5,20.30615670184784,59.520149018537026
shot,543233fd-1f6c-4b40-b43f-f84a2b77fe79,2185,2,00:08:34.830,53,34,95,Barcelona,From Throw In,,Barcelona,Sergi Roberto Carnicer,Right Back,1.003865,,0.26432633,,foot,Open Play,Off T,Half Volley,True,,,,,,110.9,45.6,120.0,45.4,0.6,0,9.099999999999994,5.600000000000001,10.68503626573162,31.607502246248927
shot,0ac48716-4ecd-4db3-b568-f4daf369665c,2316,2,00:11:27.518,56,27,99,Barcelona,From Free Kick,,Barcelona,Philippe Coutinho Correia,Left Center Midfield,0.232299,,0.38322568,3cf4cd10-273e-4c2a-ba33-0f8ace0fc40f,foot,Open Play,Saved,Normal,,,,True,,,107.1,35.1,113.9,37.0,0.4,1,12.900000000000006,4.899999999999999,13.799275343292493,20.79902840884148
shot,25f1ce02-970c-437f-951c-532c35fa4075,2414,2,00:14:02.758,59,2,103,Barcelona,Regular Play,,Barcelona,Philippe Coutinho Correia,Left Center Midfield,0.294224,,0.03240304,143c68a1-c102-414c-a4ce-c6a84abb8bc2,foot,Open Play,Blocked,Normal,,,,,,,96.6,33.3,98.0,33.9,,1,23.400000000000006,6.700000000000003,24.340295807569806,15.97772985884086
shot,4c3e0f05-cc2d-4136-98d0-c4e3b0a5d277,2446,2,00:14:42.977,59,42,104,Barcelona,From Corner,,Barcelona,Gerard Piqué Bernabéu,Right Center Back,0.620141,,0.39600924,4d0e8467-3485-40af-9925-9804b13e7c14,head,Open Play,Off T,Normal,,,,,,,114.4,38.4,120.0,35.6,2.5,1,5.599999999999994,1.6000000000000014,5.824087911424409,15.945395900922883
shot,e54672ec-cf06-456e-ab1b-a387ccd74cd4,2470,2,00:15:40.719,60,40,106,Barcelona,From Keeper,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,0.9847,,0.40203583,b2de0c77-1065-426c-a76a-7d20da381272,foot,Open Play,Goal,Normal,,,,,,,103.8,35.2,120.0,43.7,0.4,1,16.200000000000003,4.799999999999997,16.896153408394472,16.504361381755007
shot,e86b5248-c6d1-4891-a366-f6fb74699e60,2559,2,00:18:46.697,63,46,110,Barcelona,From Free Kick,,Barcelona,Ivan Rakitić,Right Center Midfield,1.1115,,0.023883527,3797a0fc-d80c-435c-9b0a-7929237e6bb1,foot,Open Play,Off T,Normal,,,,,,,91.3,41.3,120.0,32.4,0.2,1,28.700000000000003,1.2999999999999972,28.729427422070216,2.5935064447890395
shot,5c750fc5-4ad6-437b-916e-e07ce8b796dc,2939,2,00:27:27.325,72,27,126,Barcelona,From Free Kick,,Huesca,Luis Ezequiel Ávila,Right Center Forward,1.403773,,0.012374842,,foot,Open Play,Off T,Normal,,,,,,,93.9,53.8,120.0,32.3,0.2,0,26.099999999999994,13.799999999999997,29.52371927789586,27.867003849656868
shot,3fc507da-80be-4298-bd57-34926cd19017,3129,2,00:32:23.609,77,23,130,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Center Attacking Midfield,1.229271,,0.08856502,,foot,Free Kick,Off T,Normal,,,,,,,96.2,47.5,120.0,44.5,2.0,0,23.799999999999997,7.5,24.95375723212839,17.490997312242623
shot,d660e004-813d-40d0-9716-72d82a717b62,3315,2,00:35:51.204,80,51,136,Barcelona,Regular Play,,Barcelona,Jordi Alba Ramos,Left Back,0.908706,,0.4325231,8706ce8e-cc9d-42c2-91b9-f8a68925ab68,foot,Open Play,Goal,Normal,True,,,,,,111.7,30.9,120.0,39.9,0.3,1,8.299999999999997,9.100000000000001,12.31665539016173,47.6324348689865
shot,1ba97b56-a966-4ae8-8a28-2795f8bdcd1d,3547,2,00:41:13.200,86,13,143,Barcelona,Regular Play,,Barcelona,Arturo Erasmo Vidal Pardo,Right Defensive Midfield,0.983586,,0.04807136,1c4e44c7-7f43-4412-904f-f17c67d75dfb,foot,Open Play,Off T,Half Volley,,,,,,,100.0,47.3,120.0,50.0,4.7,1,20.0,7.299999999999997,21.290608258102914,20.052082146098535
shot,f35f8a69-123b-45c8-b230-f0e6de87889c,3628,2,00:44:04.184,89,4,146,Barcelona,From Keeper,,Barcelona,Luis Alberto Suárez Díaz,Left Center Forward,0.89198,,0.14049281,a4c9cce0-594e-4e85-b539-03e7d87ec209,head,Open Play,Off T,Diving Header,,,,,,,112.2,48.6,120.0,35.4,2.5,1,7.799999999999997,8.600000000000001,11.610340218959994,47.792702365713296
shot,04ae75b2-26c4-4865-9cb0-2efcdcd075d7,3692,2,00:47:05.776,92,5,149,Barcelona,Other,,Barcelona,Luis Alberto Suárez Díaz,Left Center Forward,0.4784,,0.76,,foot,Penalty,Goal,Normal,,,,,,,108.1,40.1,120.0,42.3,0.3,0,11.900000000000006,0.10000000000000142,11.900420160649796,0.48146580583835913
shot,d4ebed09-0336-439e-817c-ff45eeb3ce85,232,1,00:03:40.717,3,40,11,Barcelona,Regular Play,,Barcelona,Lionel Andrés Messi Cuccittini,Center Forward,0.207254,,0.16032928,91ac2ce4-16b0-491f-92a4-d16d488bcf24,foot,Open Play,Blocked,Normal,,,,,,,105.5,37.8,107.5,38.3,,1,14.5,2.200000000000003,14.665946952038249,8.62735314406525
shot,c2633606-0495-4960-959e-f3f63d397524,272,1,00:04:05.116,4,5,12,Eibar,Regular Play,,Eibar,Charles Días Barbosa de Oliveira,Left Center Forward,1.2573,,0.10381533,64c5e36f-dde8-4b8c-b8cf-a8e6fa313f1b,foot,Open Play,Saved,Half Volley,True,,,,,,108.1,46.6,118.8,40.9,0.3,1,11.900000000000006,6.600000000000001,13.607718398026913,29.013707760902403
shot,362a8e5e-d74b-4009-84f3-67395ef3d85b,427,1,00:07:58.783,7,58,22,Barcelona,Regular Play,,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,5.563409,,0.0579255,,foot,Open Play,Off T,Normal,True,,,,,,61.4,54.8,120.0,22.7,0.2,0,58.6,14.799999999999997,60.440052945046304,14.174194516397083
shot,3f135c57-b36a-4d9a-9da2-e0eb469d9350,442,1,00:08:36.868,8,36,23,Eibar,From Goal Kick,,Eibar,Sergio Enrich Ametller,Right Center Forward,1.067032,,0.03891902,b4615e3c-5347-44fc-bc7a-1fde794f3c7f,head,Open Play,Wayward,Normal,,,,,,,104.2,33.4,110.0,51.8,,1,15.799999999999997,6.600000000000001,17.123083834403193,22.67134362198086
